id_ibge,nc,votos,urnas_apuradas,prop,secoes_totais
2401859,LULA,2695,100.00,67.32,18
2401909,JAIR BOLSONARO,731,100.00,25.21,13
2401909,LULA,2169,100.00,74.79,13
2402006,JAIR BOLSONARO,12443,100.00,33.99,132
2402006,LULA,24164,100.00,66.01,132
2402105,JAIR BOLSONARO,1084,100.00,16.90,26
2402105,LULA,5332,100.00,83.10,26
2402204,JAIR BOLSONARO,4469,100.00,24.13,79
2402204,LULA,14049,100.00,75.87,79
2402303,JAIR BOLSONARO,3129,100.00,20.93,59
2402303,LULA,11823,100.00,79.07,59
2402402,JAIR BOLSONARO,2072,100.00,42.59,16
2402402,LULA,2793,100.00,57.41,16
2402501,JAIR BOLSONARO,1524,100.00,21.95,27
2402501,LULA,5418,100.00,78.05,27
2402600,JAIR BOLSONARO,12481,100.00,27.61,178
2402600,LULA,32726,100.00,72.39,178
2402709,JAIR BOLSONARO,1481,100.00,21.52,27
2402709,LULA,5402,100.00,78.48,27
2402808,JAIR BOLSONARO,747,100.00,21.75,15
2402808,LULA,2688,100.00,78.25,15
2402907,JAIR BOLSONARO,466,100.00,15.08,13
2402907,LULA,2624,100.00,84.92,13
2403004,JAIR BOLSONARO,1257,100.00,23.62,20
2403004,LULA,4065,100.00,76.38,20
2403103,JAIR BOLSONARO,9038,100.00,36.66,102
2403103,LULA,15618,100.00,63.34,102
2403202,JAIR BOLSONARO,662,100.00,13.85,23
2403202,LULA,4117,100.00,86.15,23
2403251,JAIR BOLSONARO,60389,100.00,53.67,396
2403251,LULA,52136,100.00,46.33,396
2403301,JAIR BOLSONARO,539,100.00,13.91,15
2403301,LULA,3337,100.00,86.09,15
2403400,JAIR BOLSONARO,1061,100.00,29.02,16
2403400,LULA,2595,100.00,70.98,16
2403509,JAIR BOLSONARO,2448,100.00,41.28,25
2403509,LULA,3482,100.00,58.72,25
2403608,JAIR BOLSONARO,9793,100.00,42.36,91
2403608,LULA,13323,100.00,57.64,91
2403707,JAIR BOLSONARO,910,100.00,16.02,19
2403707,LULA,4769,100.00,83.98,19
2403756,JAIR BOLSONARO,669,100.00,27.34,11
2403756,LULA,1778,100.00,72.66,11
2403806,JAIR BOLSONARO,1573,100.00,24.41,28
2403806,LULA,4871,100.00,75.59,28
2403905,JAIR BOLSONARO,389,100.00,17.30,13
2403905,LULA,1859,100.00,82.70,13
2404002,JAIR BOLSONARO,529,100.00,16.72,13
2404002,LULA,2634,100.00,83.28,13
2404101,JAIR BOLSONARO,776,100.00,41.95,10
2404101,LULA,1074,100.00,58.05,10
2404200,JAIR BOLSONARO,5885,100.00,35.01,67
2404200,LULA,10925,100.00,64.99,67
2404309,JAIR BOLSONARO,1930,100.00,20.36,39
2404309,LULA,7550,100.00,79.64,39
2404408,JAIR BOLSONARO,2223,100.00,30.80,28
2404408,LULA,4994,100.00,69.20,28
2404507,JAIR BOLSONARO,3422,100.00,29.69,41
2404507,LULA,8103,100.00,70.31,41
2404606,JAIR BOLSONARO,2668,100.00,30.66,34
2404606,LULA,6033,100.00,69.34,34
2404705,JAIR BOLSONARO,1840,100.00,18.22,37
2404705,LULA,8258,100.00,81.78,37
2404804,JAIR BOLSONARO,341,100.00,20.58,6
2404804,LULA,1316,100.00,79.42,6
2404853,JAIR BOLSONARO,1379,100.00,27.18,20
2404853,LULA,3694,100.00,72.82,20
2404903,JAIR BOLSONARO,826,100.00,21.29,15
2404903,LULA,3053,100.00,78.71,15
2405009,JAIR BOLSONARO,1098,100.00,23.21,19
2405009,LULA,3632,100.00,76.79,19
2405108,JAIR BOLSONARO,1236,100.00,27.44,19
2405108,LULA,3269,100.00,72.56,19
2405207,JAIR BOLSONARO,628,100.00,18.35,15
2405207,LULA,2795,100.00,81.65,15
2405306,JAIR BOLSONARO,2193,100.00,37.34,25
2405306,LULA,3680,100.00,62.66,25
2405405,JAIR BOLSONARO,740,100.00,17.21,18
2405405,LULA,3559,100.00,82.79,18
2405504,JAIR BOLSONARO,464,100.00,21.09,10
2405504,LULA,1736,100.00,78.91,10
2405603,JAIR BOLSONARO,1481,100.00,17.09,34
2405603,LULA,7185,100.00,82.91,34
2405702,JAIR BOLSONARO,2574,100.00,31.58,32
2405702,LULA,5578,100.00,68.42,32
2405801,JAIR BOLSONARO,5631,100.00,27.75,88
2405801,LULA,14663,100.00,72.25,88
2405900,JAIR BOLSONARO,376,100.00,18.36,10
2405900,LULA,1672,100.00,81.64,10
2406007,JAIR BOLSONARO,526,100.00,12.74,16
2406007,LULA,3603,100.00,87.26,16
2406106,JAIR BOLSONARO,3123,100.00,25.81,59
2406106,LULA,8976,100.00,74.19,59
2406155,JAIR BOLSONARO,1016,100.00,31.83,14
2406155,LULA,2176,100.00,68.17,14
2406205,JAIR BOLSONARO,992,100.00,22.25,18
2406205,LULA,3466,100.00,77.75,18
2406304,JAIR BOLSONARO,1299,100.00,22.56,22
2406304,LULA,4458,100.00,77.44,22
2406403,JAIR BOLSONARO,784,100.00,31.84,11
2406403,LULA,1678,100.00,68.16,11
2406502,JAIR BOLSONARO,2387,100.00,25.29,46
2406502,LULA,7050,100.00,74.71,46
2406601,JAIR BOLSONARO,2069,100.00,28.05,27
2406601,LULA,5308,100.00,71.95,27
2406700,JAIR BOLSONARO,1656,100.00,24.35,28
2406700,LULA,5145,100.00,75.65,28
2406809,JAIR BOLSONARO,1081,100.00,27.09,17
2406809,LULA,2909,100.00,72.91,17
2406908,JAIR BOLSONARO,438,100.00,15.96,12
2406908,LULA,2307,100.00,84.04,12
2407005,JAIR BOLSONARO,671,100.00,12.03,27
2407005,LULA,4907,100.00,87.97,27
2407104,JAIR BOLSONARO,15201,100.00,36.02,167
2407104,LULA,27003,100.00,63.98,167
2407203,JAIR BOLSONARO,3697,100.00,21.93,78
2407203,LULA,13159,100.00,78.07,78
2407252,JAIR BOLSONARO,394,100.00,16.02,8
2407252,LULA,2066,100.00,83.98,8
2407302,JAIR BOLSONARO,705,100.00,12.91,21
2407302,LULA,4754,100.00,87.09,21
2407401,JAIR BOLSONARO,1258,100.00,22.78,21
2407401,LULA,4264,100.00,77.22,21
2407500,JAIR BOLSONARO,2449,100.00,33.40,30
2407500,LULA,4883,100.00,66.60,30
2407609,JAIR BOLSONARO,1063,100.00,29.60,14
2407609,LULA,2528,100.00,70.40,14
2407708,JAIR BOLSONARO,1525,100.00,21.41,34
2407708,LULA,5597,100.00,78.59,34
2407807,JAIR BOLSONARO,4977,100.00,36.40,51
2407807,LULA,8697,100.00,63.60,51
2407906,JAIR BOLSONARO,605,100.00,28.52,9
2407906,LULA,1516,100.00,71.48,9
2408003,JAIR BOLSONARO,55207,100.00,36.69,540
2408003,LULA,95281,100.00,63.31,540
2408102,JAIR BOLSONARO,219306,100.00,47.04,1414
2408102,LULA,246881,100.00,52.96,1414
2408201,JAIR BOLSONARO,6714,100.00,40.14,64
2408201,LULA,10013,100.00,59.86,64
2408300,JAIR BOLSONARO,6526,100.00,31.27,90
2408300,LULA,14344,100.00,68.73,90
2408409,JAIR BOLSONARO,591,100.00,17.42,18
2408409,LULA,2801,100.00,82.58,18
2408508,JAIR BOLSONARO,895,100.00,25.59,13
2408508,LULA,2603,100.00,74.41,13
2408607,JAIR BOLSONARO,318,100.00,10.30,13
2408607,LULA,2768,100.00,89.70,13
2408706,JAIR BOLSONARO,851,100.00,25.93,19
2408706,LULA,2431,100.00,74.07,19
2408805,JAIR BOLSONARO,1146,100.00,28.62,16
2408805,LULA,2858,100.00,71.38,16
2408904,JAIR BOLSONARO,5380,100.00,39.27,57
2408904,LULA,8320,100.00,60.73,57
2408953,JAIR BOLSONARO,2993,100.00,39.01,34
2408953,LULA,4680,100.00,60.99,34
2409100,JAIR BOLSONARO,2515,100.00,34.18,30
2409100,LULA,4843,100.00,65.82,30
2409209,JAIR BOLSONARO,965,100.00,33.57,12
2409209,LULA,1910,100.00,66.43,12
2409308,JAIR BOLSONARO,1786,100.00,23.57,28
2409308,LULA,5793,100.00,76.43,28
2409332,JAIR BOLSONARO,1002,100.00,28.08,15
2409332,LULA,2566,100.00,71.92,15
2409407,JAIR BOLSONARO,3920,100.00,23.56,63
2409407,LULA,12715,100.00,76.44,63
2409506,JAIR BOLSONARO,743,100.00,24.50,13
2409506,LULA,2290,100.00,75.50,13
2409605,JAIR BOLSONARO,704,100.00,28.89,10
2409605,LULA,1733,100.00,71.11,10
2409704,JAIR BOLSONARO,1149,100.00,25.72,22
2409704,LULA,3319,100.00,74.28,22
2409803,JAIR BOLSONARO,2300,100.00,25.28,42
2409803,LULA,6797,100.00,74.72,42
2409902,JAIR BOLSONARO,1742,100.00,20.67,38
2409902,LULA,6685,100.00,79.33,38
2410009,JAIR BOLSONARO,318,100.00,11.97,12
2410009,LULA,2339,100.00,88.03,12
2410108,JAIR BOLSONARO,1658,100.00,18.94,41
2410108,LULA,7098,100.00,81.06,41
2410207,JAIR BOLSONARO,1568,100.00,30.32,20
2410207,LULA,3603,100.00,69.68,20
2410256,JAIR BOLSONARO,739,100.00,19.62,16
2410256,LULA,3027,100.00,80.38,16
2410306,JAIR BOLSONARO,1942,100.00,29.08,23
2410306,LULA,4736,100.00,70.92,23
2410405,JAIR BOLSONARO,1467,100.00,24.24,28
2410405,LULA,4585,100.00,75.76,28
2410504,JAIR BOLSONARO,666,100.00,16.58,14
2410504,LULA,3352,100.00,83.42,14
2410603,JAIR BOLSONARO,1103,100.00,39.16,11
2410603,LULA,1714,100.00,60.84,11
2410702,JAIR BOLSONARO,563,100.00,25.27,8
2410702,LULA,1665,100.00,74.73,8
2410801,JAIR BOLSONARO,429,100.00,14.09,11
2410801,LULA,2616,100.00,85.91,11
2410900,JAIR BOLSONARO,1441,100.00,27.76,20
2410900,LULA,3750,100.00,72.24,20
2411007,JAIR BOLSONARO,641,100.00,19.18,15
2411007,LULA,2701,100.00,80.82,15
2411056,JAIR BOLSONARO,1647,100.00,31.50,17
2411056,LULA,3581,100.00,68.50,17
2411106,JAIR BOLSONARO,1391,100.00,46.30,12
2411106,LULA,1613,100.00,53.70,12
2411205,JAIR BOLSONARO,6495,100.00,30.99,87
2411205,LULA,14462,100.00,69.01,87
2411403,JAIR BOLSONARO,1729,100.00,20.17,40
2411403,LULA,6843,100.00,79.83,40
2411429,JAIR BOLSONARO,682,100.00,32.54,10
2411429,LULA,1414,100.00,67.46,10
2411502,JAIR BOLSONARO,3948,100.00,26.97,57
2411502,LULA,10692,100.00,73.03,57
2411601,JAIR BOLSONARO,677,100.00,23.63,12
2411601,LULA,2188,100.00,76.37,12
2411700,JAIR BOLSONARO,790,100.00,24.59,12
2411700,LULA,2423,100.00,75.41,12
2411809,JAIR BOLSONARO,778,100.00,26.53,11
2411809,LULA,2154,100.00,73.47,11
2411908,JAIR BOLSONARO,610,100.00,19.19,11
2411908,LULA,2569,100.00,80.81,11
2412005,JAIR BOLSONARO,24301,100.00,40.65,217
2412005,LULA,35473,100.00,59.35,217
2412104,JAIR BOLSONARO,1010,100.00,23.57,17
2412104,LULA,3276,100.00,76.43,17
2412203,JAIR BOLSONARO,9504,100.00,36.89,102
2412203,LULA,16259,100.00,63.11,102
2412302,JAIR BOLSONARO,2621,100.00,32.95,31
2412302,LULA,5333,100.00,67.05,31
2412401,JAIR BOLSONARO,859,100.00,23.53,12
2412401,LULA,2791,100.00,76.47,12
2412500,JAIR BOLSONARO,2338,100.00,17.54,59
2412500,LULA,10989,100.00,82.46,59
2412559,JAIR BOLSONARO,2280,100.00,32.41,29
2412559,LULA,4754,100.00,67.59,29
2412609,JAIR BOLSONARO,4791,100.00,42.98,43
2412609,LULA,6357,100.00,57.02,43
2412708,JAIR BOLSONARO,1283,100.00,26.86,21
2412708,LULA,3493,100.00,73.14,21
2412807,JAIR BOLSONARO,1480,100.00,26.25,23
2412807,LULA,4159,100.00,73.75,23
2412906,JAIR BOLSONARO,3085,100.00,42.86,27
2412906,LULA,4113,100.00,57.14,27
2413003,JAIR BOLSONARO,1160,100.00,28.48,20
2413003,LULA,2913,100.00,71.52,20
2413102,JAIR BOLSONARO,1220,100.00,27.54,15
2413102,LULA,3210,100.00,72.46,15
2413201,JAIR BOLSONARO,1053,100.00,33.86,13
2413201,LULA,2057,100.00,66.14,13
2413300,JAIR BOLSONARO,1184,100.00,27.77,16
2413300,LULA,3079,100.00,72.23,16
2413359,JAIR BOLSONARO,3307,100.00,35.80,42
2413359,LULA,5930,100.00,64.20,42
2413409,JAIR BOLSONARO,1580,100.00,31.90,22
2413409,LULA,3373,100.00,68.10,22
2413508,JAIR BOLSONARO,1552,100.00,29.01,21
2413508,LULA,3798,100.00,70.99,21
2413557,JAIR BOLSONARO,522,100.00,15.66,15
2413557,LULA,2811,100.00,84.34,15
2413607,JAIR BOLSONARO,1002,100.00,18.71,27
2413607,LULA,4352,100.00,81.29,27
2413706,JAIR BOLSONARO,704,100.00,18.67,16
2413706,LULA,3067,100.00,81.33,16
2413805,JAIR BOLSONARO,536,100.00,23.82,10
2413805,LULA,1714,100.00,76.18,10
2413904,JAIR BOLSONARO,1712,100.00,21.14,34
2413904,LULA,6386,100.00,78.86,34
2414001,JAIR BOLSONARO,2999,100.00,33.20,36
2414001,LULA,6035,100.00,66.80,36
2414100,JAIR BOLSONARO,1351,100.00,22.42,27
2414100,LULA,4674,100.00,77.58,27
2414159,JAIR BOLSONARO,1100,100.00,26.54,15
2414159,LULA,3045,100.00,73.46,15
2414209,JAIR BOLSONARO,3440,100.00,34.40,38
2414209,LULA,6560,100.00,65.60,38
2414308,JAIR BOLSONARO,686,100.00,32.82,7
2414308,LULA,1404,100.00,67.18,7
2414407,JAIR BOLSONARO,7338,100.00,35.99,83
2414407,LULA,13053,100.00,64.01,83
2414456,JAIR BOLSONARO,898,100.00,28.62,17
2414456,LULA,2240,100.00,71.38,17
2414506,JAIR BOLSONARO,1298,100.00,19.21,31
2414506,LULA,5458,100.00,80.79,31
2414605,JAIR BOLSONARO,3503,100.00,37.40,38
2414605,LULA,5863,100.00,62.60,38
2414704,JAIR BOLSONARO,1338,100.00,34.65,20
2414704,LULA,2523,100.00,65.35,20
2414753,JAIR BOLSONARO,296,100.00,10.82,12
2414753,LULA,2440,100.00,89.18,12
2414803,JAIR BOLSONARO,2582,100.00,31.68,31
2414803,LULA,5568,100.00,68.32,31
2414902,JAIR BOLSONARO,273,100.00,19.50,6
2414902,LULA,1127,100.00,80.50,6
2415008,JAIR BOLSONARO,581,100.00,24.16,9
2415008,LULA,1824,100.00,75.84,9
2500106,JAIR BOLSONARO,759,100.00,13.20,29
2500106,LULA,4992,100.00,86.80,29
2500205,JAIR BOLSONARO,621,100.00,17.41,15
2500205,LULA,2946,100.00,82.59,15
2500304,JAIR BOLSONARO,3941,100.00,24.45,70
2500304,LULA,12179,100.00,75.55,70
2500403,JAIR BOLSONARO,2721,100.00,22.71,47
2500403,LULA,9259,100.00,77.29,47
2500502,JAIR BOLSONARO,1563,100.00,17.82,35
2500502,LULA,7210,100.00,82.18,35
2500536,JAIR BOLSONARO,1417,100.00,37.17,19
2500536,LULA,2395,100.00,62.83,19
2500577,JAIR BOLSONARO,293,100.00,12.85,10
2500577,LULA,1987,100.00,87.15,10
2500601,JAIR BOLSONARO,5875,100.00,39.80,53
2500601,LULA,8886,100.00,60.20,53
2500700,JAIR BOLSONARO,1835,100.00,16.77,48
2500700,LULA,9107,100.00,83.23,48
2500734,JAIR BOLSONARO,235,100.00,11.66,9
2500734,LULA,1781,100.00,88.34,9
2500775,JAIR BOLSONARO,1249,100.00,22.94,22
2500775,LULA,4196,100.00,77.06,22
2500809,JAIR BOLSONARO,1803,100.00,17.30,53
2500809,LULA,8616,100.00,82.70,53
2500908,JAIR BOLSONARO,1445,100.00,22.73,37
2500908,LULA,4913,100.00,77.27,37
2501005,JAIR BOLSONARO,2480,100.00,25.34,40
2501005,LULA,7305,100.00,74.66,40
2501104,JAIR BOLSONARO,3034,100.00,22.16,65
2501104,LULA,10656,100.00,77.84,65
2501153,JAIR BOLSONARO,247,100.00,15.24,8
2501153,LULA,1374,100.00,84.76,8
2501203,JAIR BOLSONARO,1183,100.00,25.25,16
2501203,LULA,3502,100.00,74.75,16
2501302,JAIR BOLSONARO,2350,100.00,19.36,50
2501302,LULA,9786,100.00,80.64,50
2501351,JAIR BOLSONARO,680,100.00,22.33,12
2501351,LULA,2365,100.00,77.67,12
2501401,JAIR BOLSONARO,974,100.00,16.99,22
2501401,LULA,4760,100.00,83.01,22
2501500,JAIR BOLSONARO,2664,100.00,19.71,63
2501500,LULA,10851,100.00,80.29,63
2501534,JAIR BOLSONARO,597,100.00,17.47,14
2501534,LULA,2821,100.00,82.53,14
2501575,JAIR BOLSONARO,1458,100.00,25.46,25
2501575,LULA,4268,100.00,74.54,25
2501609,JAIR BOLSONARO,1683,100.00,20.40,38
2501609,LULA,6568,100.00,79.60,38
2501708,JAIR BOLSONARO,1253,100.00,26.83,17
2501708,LULA,3418,100.00,73.17,17
2501807,JAIR BOLSONARO,27977,100.00,47.51,228
2501807,LULA,30905,100.00,52.49,228
2501906,JAIR BOLSONARO,2810,100.00,28.62,43
2501906,LULA,7007,100.00,71.38,43
2502003,JAIR BOLSONARO,1147,100.00,24.83,21
2502003,LULA,3472,100.00,75.17,21
2502052,JAIR BOLSONARO,337,100.00,14.85,10
2502052,LULA,1932,100.00,85.15,10
2502102,JAIR BOLSONARO,665,100.00,18.03,17
2502102,LULA,3024,100.00,81.97,17
2502151,JAIR BOLSONARO,1523,100.00,31.23,18
2502151,LULA,3354,100.00,68.77,18
2502201,JAIR BOLSONARO,268,100.00,11.13,10
2502201,LULA,2140,100.00,88.87,10
2502300,JAIR BOLSONARO,419,100.00,11.83,15
2502300,LULA,3124,100.00,88.17,15
2502409,JAIR BOLSONARO,1328,100.00,23.68,25
2502409,LULA,4281,100.00,76.32,25
2502508,JAIR BOLSONARO,3505,100.00,30.11,48
2502508,LULA,8136,100.00,69.89,48
2502607,JAIR BOLSONARO,735,100.00,18.93,18
2502607,LULA,3147,100.00,81.07,18
2502706,JAIR BOLSONARO,673,100.00,20.30,14
2502706,LULA,2643,100.00,79.70,14
2502805,JAIR BOLSONARO,2270,100.00,29.14,34
2502805,LULA,5520,100.00,70.86,34
2502904,JAIR BOLSONARO,1190,100.00,26.16,18
2502904,LULA,3359,100.00,73.84,18
2503001,JAIR BOLSONARO,4079,100.00,31.81,50
2503001,LULA,8746,100.00,68.19,50
2503100,JAIR BOLSONARO,1254,100.00,31.68,15
2503100,LULA,2704,100.00,68.32,15
2503209,JAIR BOLSONARO,18523,100.00,47.95,146
2503209,LULA,20106,100.00,52.05,146
2503308,JAIR BOLSONARO,796,100.00,13.72,24
2503308,LULA,5004,100.00,86.28,24
2503407,JAIR BOLSONARO,551,100.00,17.92,18
2503407,LULA,2523,100.00,82.08,18
2503506,JAIR BOLSONARO,2348,100.00,23.68,40
2503506,LULA,7568,100.00,76.32,40
2503555,JAIR BOLSONARO,578,100.00,13.62,19
2503555,LULA,3667,100.00,86.38,19
2503605,JAIR BOLSONARO,1282,100.00,28.25,22
2503605,LULA,3256,100.00,71.75,22
2503704,JAIR BOLSONARO,6965,100.00,19.33,147
2503704,LULA,29068,100.00,80.67,147
2503753,JAIR BOLSONARO,505,100.00,17.66,12
2503753,LULA,2355,100.00,82.34,12
2503803,JAIR BOLSONARO,965,100.00,23.57,22
2503803,LULA,3130,100.00,76.43,22
2503902,JAIR BOLSONARO,489,100.00,10.31,18
2503902,LULA,4252,100.00,89.69,18
2504009,JAIR BOLSONARO,115859,100.00,48.17,913
2504009,LULA,124668,100.00,51.83,913
2504033,JAIR BOLSONARO,1201,100.00,25.04,20
2504033,LULA,3595,100.00,74.96,20
2504074,JAIR BOLSONARO,679,100.00,19.95,13
2504074,LULA,2725,100.00,80.05,13
2504108,JAIR BOLSONARO,218,100.00,13.97,8
2504108,LULA,1342,100.00,86.03,8
2504157,JAIR BOLSONARO,695,100.00,16.20,21
2504157,LULA,3594,100.00,83.80,21
2504207,JAIR BOLSONARO,891,100.00,24.06,16
2504207,LULA,2813,100.00,75.94,16
2504306,JAIR BOLSONARO,4099,100.00,24.18,70
2504306,LULA,12853,100.00,75.82,70
2504355,JAIR BOLSONARO,895,100.00,22.38,18
2504355,LULA,3105,100.00,77.63,18
2504405,JAIR BOLSONARO,2183,100.00,20.46,46
2504405,LULA,8486,100.00,79.54,46
2504504,JAIR BOLSONARO,737,100.00,17.76,16
2504504,LULA,3413,100.00,82.24,16
2504603,JAIR BOLSONARO,6782,100.00,38.19,61
2504603,LULA,10975,100.00,61.81,61
2504702,JAIR BOLSONARO,722,100.00,17.58,16
2504702,LULA,3385,100.00,82.42,16
2504801,JAIR BOLSONARO,1937,100.00,21.88,38
2504801,LULA,6917,100.00,78.12,38
2504850,JAIR BOLSONARO,286,100.00,18.63,6
2504850,LULA,1249,100.00,81.37,6
2504900,JAIR BOLSONARO,3389,100.00,27.29,48
2504900,LULA,9028,100.00,72.71,48
2505006,JAIR BOLSONARO,1198,100.00,23.93,21
2505006,LULA,3809,100.00,76.07,21
2505105,JAIR BOLSONARO,2258,100.00,17.66,57
2505105,LULA,10528,100.00,82.34,57
2505204,JAIR BOLSONARO,972,100.00,22.70,19
2505204,LULA,3309,100.00,77.30,19
2505238,JAIR BOLSONARO,907,100.00,17.79,23
2505238,LULA,4192,100.00,82.21,23
2505279,JAIR BOLSONARO,738,100.00,17.83,20
2505279,LULA,3402,100.00,82.17,20
2505303,JAIR BOLSONARO,354,100.00,20.92,8
2505303,LULA,1338,100.00,79.08,8
2505352,JAIR BOLSONARO,491,100.00,14.68,14
2505352,LULA,2853,100.00,85.32,14
2505402,JAIR BOLSONARO,1033,100.00,18.95,30
2505402,LULA,4419,100.00,81.05,30
2505501,JAIR BOLSONARO,526,100.00,23.05,10
2505501,LULA,1756,100.00,76.95,10
2505600,JAIR BOLSONARO,684,100.00,17.97,18
2505600,LULA,3123,100.00,82.03,18
2505709,JAIR BOLSONARO,949,100.00,14.23,31
2505709,LULA,5719,100.00,85.77,31
2505808,JAIR BOLSONARO,622,100.00,23.16,17
2505808,LULA,2064,100.00,76.84,17
2505907,JAIR BOLSONARO,536,100.00,22.08,10
2505907,LULA,1892,100.00,77.92,10
2506004,JAIR BOLSONARO,6033,100.00,31.38,78
2506004,LULA,13192,100.00,68.62,78
2506103,JAIR BOLSONARO,1436,100.00,19.53,36
2506103,LULA,5917,100.00,80.47,36
2506202,JAIR BOLSONARO,562,100.00,25.57,9
2506202,LULA,1636,100.00,74.43,9
2506251,JAIR BOLSONARO,997,100.00,17.47,23
2506251,LULA,4710,100.00,82.53,23
2506301,JAIR BOLSONARO,12583,100.00,37.64,148
2506301,LULA,20848,100.00,62.36,148
2506400,JAIR BOLSONARO,2035,100.00,23.87,39
2506400,LULA,6489,100.00,76.13,39
2506509,JAIR BOLSONARO,382,100.00,15.66,11
2506509,LULA,2058,100.00,84.34,11
2506608,JAIR BOLSONARO,563,100.00,14.61,18
2506608,LULA,3291,100.00,85.39,18
2506707,JAIR BOLSONARO,818,100.00,13.06,30
2506707,LULA,5445,100.00,86.94,30
2506806,JAIR BOLSONARO,3330,100.00,29.54,48
2506806,LULA,7941,100.00,70.46,48
2506905,JAIR BOLSONARO,5456,100.00,36.79,62
2506905,LULA,9375,100.00,63.21,62
2507002,JAIR BOLSONARO,2846,100.00,22.68,51
2507002,LULA,9703,100.00,77.32,51
2507101,JAIR BOLSONARO,2470,100.00,24.40,41
2507101,LULA,7653,100.00,75.60,41
2507200,JAIR BOLSONARO,1635,100.00,25.08,28
2507200,LULA,4883,100.00,74.92,28
2507309,JAIR BOLSONARO,2822,100.00,28.51,42
2507309,LULA,7078,100.00,71.49,42
2507408,JAIR BOLSONARO,813,100.00,15.63,21
2507408,LULA,4387,100.00,84.37,21
2507507,JAIR BOLSONARO,228326,100.00,49.90,1458
2507507,LULA,229251,100.00,50.10,1458
2507606,JAIR BOLSONARO,1297,100.00,22.50,21
2507606,LULA,4467,100.00,77.50,21
2507705,JAIR BOLSONARO,2362,100.00,23.50,44
2507705,LULA,7688,100.00,76.50,44
2507804,JAIR BOLSONARO,991,100.00,22.78,20
2507804,LULA,3360,100.00,77.22,20
2507903,JAIR BOLSONARO,2029,100.00,26.60,30
2507903,LULA,5598,100.00,73.40,30
2508000,JAIR BOLSONARO,732,100.00,12.96,29
2508000,LULA,4918,100.00,87.04,29
2508109,JAIR BOLSONARO,496,100.00,14.58,15
2508109,LULA,2905,100.00,85.42,15
2508208,JAIR BOLSONARO,1147,100.00,21.95,19
2508208,LULA,4079,100.00,78.05,19
2508307,JAIR BOLSONARO,5965,100.00,36.78,60
2508307,LULA,10254,100.00,63.22,60
2508406,JAIR BOLSONARO,518,100.00,15.83,14
2508406,LULA,2754,100.00,84.17,14
2508505,JAIR BOLSONARO,957,100.00,22.50,19
2508505,LULA,3297,100.00,77.50,19
2508554,JAIR BOLSONARO,987,100.00,31.86,14
2508554,LULA,2111,100.00,68.14,14
2508604,JAIR BOLSONARO,3106,100.00,33.88,37
2508604,LULA,6063,100.00,66.12,37
2508703,JAIR BOLSONARO,504,100.00,17.18,16
2508703,LULA,2430,100.00,82.82,16
2508802,JAIR BOLSONARO,531,100.00,13.80,15
2508802,LULA,3316,100.00,86.20,15
2508901,JAIR BOLSONARO,8016,100.00,32.05,110
2508901,LULA,16992,100.00,67.95,110
2509008,JAIR BOLSONARO,780,100.00,12.20,27
2509008,LULA,5611,100.00,87.80,27
2509057,JAIR BOLSONARO,849,100.00,15.39,21
2509057,LULA,4669,100.00,84.61,21
2509107,JAIR BOLSONARO,3769,100.00,27.78,57
2509107,LULA,9799,100.00,72.22,57
2509156,JAIR BOLSONARO,1288,100.00,26.73,19
2509156,LULA,3530,100.00,73.27,19
2509206,JAIR BOLSONARO,2454,100.00,27.47,35
2509206,LULA,6480,100.00,72.53,35
2509305,JAIR BOLSONARO,1715,100.00,28.64,25
2509305,LULA,4273,100.00,71.36,25
2509339,JAIR BOLSONARO,675,100.00,20.16,14
2509339,LULA,2674,100.00,79.84,14
2509370,JAIR BOLSONARO,204,100.00,9.49,10
2509370,LULA,1946,100.00,90.51,10
2509396,JAIR BOLSONARO,596,100.00,14.84,23
2509396,LULA,3420,100.00,85.16,23
2509404,JAIR BOLSONARO,2452,100.00,30.07,33
2509404,LULA,5701,100.00,69.93,33
2509503,JAIR BOLSONARO,1065,100.00,27.50,14
2509503,LULA,2808,100.00,72.50,14
2509602,JAIR BOLSONARO,390,100.00,13.61,12
2509602,LULA,2476,100.00,86.39,12
2509701,JAIR BOLSONARO,4177,100.00,20.96,92
2509701,LULA,15749,100.00,79.04,92
2509800,JAIR BOLSONARO,1608,100.00,23.25,32
2509800,LULA,5309,100.00,76.75,32
2509909,JAIR BOLSONARO,1196,100.00,24.68,23
2509909,LULA,3651,100.00,75.32,23
2510006,JAIR BOLSONARO,734,100.00,13.61,22
2510006,LULA,4661,100.00,86.39,22
2510105,JAIR BOLSONARO,1249,100.00,20.92,25
2510105,LULA,4722,100.00,79.08,25
2510204,JAIR BOLSONARO,557,100.00,15.38,18
2510204,LULA,3064,100.00,84.62,18
2510303,JAIR BOLSONARO,385,100.00,13.77,10
2510303,LULA,2410,100.00,86.23,10
2510402,JAIR BOLSONARO,1021,100.00,20.38,22
2510402,LULA,3989,100.00,79.62,22
2510501,JAIR BOLSONARO,783,100.00,25.60,13
2510501,LULA,2275,100.00,74.40,13
2510600,JAIR BOLSONARO,444,100.00,18.59,12
2510600,LULA,1944,100.00,81.41,12
2510659,JAIR BOLSONARO,328,100.00,19.33,8
2510659,LULA,1369,100.00,80.67,8
2510709,JAIR BOLSONARO,436,100.00,22.24,10
2510709,LULA,1524,100.00,77.76,10
